timestamp_s,climate_temp_C,temp_01_C,temp_02_C,temp_03_C,battery_temp_mean_C,battery_temp_min_C,battery_temp_max_C,battery_temp_spread_C
25962.285706,24.987028121948242,25.93756103515625,25.82666015625,25.791229248046875,25.851816813151043,25.791229248046875,25.93756103515625,0.146331787109375
25963.255706,24.989843368530273,25.923583984375,25.8382568359375,25.782684326171875,25.848175048828125,25.782684326171875,25.923583984375,0.140899658203125
25964.225705999997,24.989843368530273,25.917449951171875,25.825927734375,25.7884521484375,25.843943277994793,25.7884521484375,25.917449951171875,0.128997802734375
25965.195706,24.99214744567871,25.9327392578125,25.822998046875,25.796600341796875,25.850779215494793,25.796600341796875,25.9327392578125,0.136138916015625
25966.175705999998,24.99331283569336,25.92767333984375,25.8155517578125,25.807220458984375,25.850148518880207,25.807220458984375,25.92767333984375,0.120452880859375
25967.145706,24.998859405517578,25.92767333984375,25.8155517578125,25.807220458984375,25.850148518880207,25.807220458984375,25.92767333984375,0.120452880859375
25968.115706,25.000337600708008,25.945068359375,25.81890869140625,25.798675537109375,25.854217529296875,25.798675537109375,25.945068359375,0.146392822265625
25969.095706,25.00333023071289,25.932373046875,25.828399658203125,25.80108642578125,25.853953043619793,25.80108642578125,25.932373046875,0.13128662109375
25970.065705999998,25.009674072265625,25.948760986328125,25.846405029296875,25.80682373046875,25.867329915364582,25.80682373046875,25.948760986328125,0.141937255859375
25971.035706,25.01226043701172,25.94671630859375,25.8155517578125,25.798675537109375,25.853647867838543,25.798675537109375,25.94671630859375,0.148040771484375
25972.005706,25.016862869262695,25.926025390625,25.836181640625,25.784210205078125,25.848805745442707,25.784210205078125,25.926025390625,0.141815185546875
25972.985706,25.022022247314453,25.94671630859375,25.83282470703125,25.7742919921875,25.851277669270832,25.7742919921875,25.94671630859375,0.17242431640625
25973.955705999997,25.022022247314453,25.952850341796875,25.85186767578125,25.80755615234375,25.870758056640625,25.80755615234375,25.952850341796875,0.145294189453125
25974.925705999998,25.023799896240234,25.931793212890625,25.817596435546875,25.781768798828125,25.843719482421875,25.781768798828125,25.931793212890625,0.1500244140625
25975.895706,25.02992057800293,25.915740966796875,25.842742919921875,25.821136474609375,25.859873453776043,25.821136474609375,25.915740966796875,0.0946044921875
