timestamp_s,voltage_V,current_A,power_W,power_calculated_W,phase
32073.755706,42.54161834716797,-52.00238037109375,-2212.265380859375,-2212.2654188913293,discharge
32074.985706,42.54131317138672,-51.96376037597656,-2210.606689453125,-2210.606603717315,discharge
32076.205705999997,42.540340423583984,-51.970672607421875,-2210.85009765625,-2210.8501047623577,discharge
32077.425705999998,42.53978729248047,-51.94458770751953,-2209.711669921875,-2209.7117120734765,discharge
32078.645706,42.53898620605469,-51.95732116699219,-2210.211669921875,-2210.211768426234,discharge
32079.865705999997,42.53807067871094,-52.005863189697266,-2212.22900390625,-2212.2290840707137,discharge
32081.085705999998,42.53822326660156,-51.95722579956055,-2210.16796875,-2210.1680713749374,discharge
32082.305706,42.53715515136719,-51.98221206665039,-2211.175537109375,-2211.1754197903792,discharge
32083.525706,42.53671646118164,-52.00462341308594,-2212.10595703125,-2212.1059207929648,discharge
32084.755706,42.5358772277832,-52.007102966308594,-2212.167724609375,-2212.167746747582,discharge
32085.975705999997,42.535457611083984,-51.99241638183594,-2211.521240234375,-2211.521223107411,discharge
32087.195706,42.53427505493164,-52.01311111450195,-2212.340087890625,-2212.339974606948,discharge
32088.415706,42.53366470336914,-52.044342041015625,-2213.636474609375,-2213.636594080017,discharge
32089.635705999997,42.533321380615234,-51.98345184326172,-2211.02880859375,-2211.028863723186,discharge
32090.855706,42.532920837402344,-52.00223922729492,-2211.80712890625,-2211.8071244221937,discharge
32092.075706,42.53257751464844,-51.98101806640625,-2210.88671875,-2210.8866801997647,discharge
32093.295705999997,42.53171920776367,-52.01444625854492,-2212.263916015625,-2212.2638230157463,discharge
32094.515706,42.53042221069336,-52.0655632019043,-2214.370361328125,-2214.3703856145294,discharge
32095.745705999998,42.529869079589844,-51.98822021484375,-2211.05224609375,-2211.052199418191,discharge
32096.965706,42.529659271240234,-52.010772705078125,-2212.00048828125,-2212.0004415808944,discharge
32098.185706,42.52891540527344,-52.00782012939453,-2211.836181640625,-2211.836182695697,discharge
32099.405705999998,42.528839111328125,-52.00886535644531,-2211.876708984375,-2211.8766671069898,discharge
32100.625706,42.528038024902344,-52.00591278076172,-2211.70947265625,-2211.709436259989,discharge
32101.845706,42.52725601196289,-52.042625427246094,-2213.22998046875,-2213.2300550791842,discharge
32103.065705999998,42.52656936645508,-52.009727478027344,-2211.795166015625,-2211.7952833247546,discharge
32104.285706,42.525672912597656,-52.009727478027344,-2211.748779296875,-2211.7486590039334,discharge
32105.515706,42.52574920654297,-51.981258392333984,-2210.5419921875,-2210.541957832902,discharge
32106.735706,42.525291442871094,-51.977394104003906,-2210.353759765625,-2210.3538327137358,discharge
32107.955705999997,42.5242805480957,-52.00176239013672,-2211.337646484375,-2211.3375328735856,discharge
32109.175705999998,42.52382278442383,-52.03204345703125,-2212.601318359375,-2212.6013950782362,discharge
32110.395706,42.523155212402344,-51.97711181640625,-2210.230712890625,-2210.230793261435,discharge
32111.615705999997,42.521820068359375,-52.04496383666992,-2213.046630859375,-2213.046587727149,discharge
32112.835705999998,42.52164840698242,-52.048065185546875,-2213.16943359375,-2213.1695280835265,discharge
32114.055706,42.52178192138672,-51.95231628417969,-2209.10498046875,-2209.1050633467967,discharge
32115.275706,42.520294189453125,-52.00371551513672,-2211.21337890625,-2211.213282648241,discharge
32116.505706,42.5202751159668,-51.98812484741211,-2210.54931640625,-2210.5493712751922,discharge
32117.725705999997,42.519569396972656,-51.980926513671875,-2210.20654296875,-2210.206612217007,discharge
32118.945706,42.51880645751953,-51.981689453125,-2210.199462890625,-2210.199393192306,discharge
32120.165706,42.51789093017578,-52.03270721435547,-2212.321044921875,-2212.3209701417363,discharge
32121.385705999997,42.517147064208984,-52.04954147338867,-2212.998046875,-2212.998009448711,discharge
32122.605706,42.51640319824219,-52.04386901855469,-2212.718017578125,-2212.718119189376,discharge
32123.825706,42.5163459777832,-51.97134017944336,-2209.631591796875,-2209.6314799982792,discharge
32125.045705999997,42.51579284667969,-51.989173889160156,-2210.36083984375,-2210.3609473415418,discharge
32126.275706,42.51546859741211,-51.99732971191406,-2210.69091796875,-2210.690838516166,discharge
32127.495705999998,42.51445770263672,-52.02030944824219,-2211.615234375,-2211.6152457153657,discharge
32128.715706,42.51411437988281,-51.98488235473633,-2210.09130859375,-2210.091234454012,discharge
32129.935706,42.513370513916016,-52.02555847167969,-2211.78173828125,-2211.781843499921,discharge
32131.155705999998,42.512168884277344,-52.0640869140625,-2213.357177734375,-2213.357255696319,discharge
32132.375706,42.512245178222656,-51.995849609375,-2210.460205078125,-2210.4603068437427,discharge
32133.595706,42.51129150390625,-52.01997756958008,-2211.4365234375,-2211.4364304870833,discharge
32134.815705999998,42.51081466674805,-52.048683166503906,-2212.6318359375,-2212.6319237395364,discharge
32136.035706,42.5096321105957,-52.03857421875,-2212.140625,-2212.1406455989927,discharge
32137.265706,42.50947952270508,-52.02851104736328,-2211.704833984375,-2211.7049249647243,discharge
32138.485706,42.50896453857422,-52.024314880371094,-2211.499755859375,-2211.499756393314,discharge
32139.705705999997,42.508182525634766,-52.03833770751953,-2212.05517578125,-2212.0551576018624,discharge
32140.925705999998,42.507781982421875,-52.010772705078125,-2210.862548828125,-2210.8625868847594,discharge
32142.145706,42.507286071777344,-51.998565673828125,-2210.31787109375,-2210.3179064195137,discharge
32143.365705999997,42.506065368652344,-52.05049514770508,-2212.461669921875,-2212.4617492190737,discharge
32144.585705999998,42.50589370727539,-51.98020935058594,-2209.46533203125,-2209.465253537928,discharge
32145.805706,42.50526428222656,-52.00624465942383,-2210.5390625,-2210.5391735749436,discharge
32147.035706,42.504940032958984,-51.97529602050781,-2209.206787109375,-2209.2068405469763,discharge
32148.255706,42.50425338745117,-52.00104522705078,-2210.265625,-2210.2656027428748,discharge
32149.475705999997,42.50328063964844,-52.06623077392578,-2212.985595703125,-2212.9856184328673,discharge
32150.695706,42.50261306762695,-51.99422836303711,-2209.890625,-2209.890569864001,discharge
32151.915706,42.501869201660156,-52.019405364990234,-2210.921875,-2210.9219627709535,discharge
32153.135705999997,42.501220703125,-52.031898498535156,-2211.419189453125,-2211.419201688841,discharge
32154.355706,42.50091552734375,-51.98101806640625,-2209.240966796875,-2209.2408578656614,discharge
32155.575706,42.50022888183594,-52.053260803222656,-2212.275390625,-2212.275498182862,discharge
32156.795705999997,42.49937057495117,-52.06341552734375,-2212.662353515625,-2212.662389894249,discharge
32158.025706,42.499027252197266,-52.04048156738281,-2211.669921875,-2211.6698443496716,discharge
32159.245705999998,42.498779296875,-52.00967788696289,-2210.347900390625,-2210.347821819596,discharge
32160.465706,42.498207092285156,-51.98020935058594,-2209.065673828125,-2209.0657016815385,discharge
32161.685706,42.497596740722656,-52.004669189453125,-2210.073486328125,-2210.073459848063,discharge
32162.905705999998,42.49713897705078,-51.973960876464844,-2208.74462890625,-2208.7446385549265,discharge
32164.125706,42.496585845947266,-52.01921463012695,-2210.638916015625,-2210.639020167946,discharge
32165.345706,42.49561309814453,-51.96556854248047,-2208.30859375,-2208.3086952063604,discharge
32166.565705999998,42.49483108520508,-52.030086517333984,-2211.009765625,-2211.009737902714,discharge
32167.795705999997,42.49382019042969,-52.05793380737305,-2212.140380859375,-2212.140478695801,discharge
32169.015706,42.49326705932617,-52.05664825439453,-2212.05712890625,-2212.0570564873924,discharge
32170.235706,42.49286651611328,-52.07719802856445,-2212.909423828125,-2212.909424360987,discharge
32171.455705999997,42.49267578125,-52.02150344848633,-2210.532958984375,-2210.5328796897084,discharge
32172.675705999998,42.49168395996094,-51.998565673828125,-2209.506591796875,-2209.506618983578,discharge
32173.895706,42.49107360839844,-52.09636688232422,-2213.630615234375,-2213.630559926969,discharge
32175.115705999997,42.49082565307617,-51.97954177856445,-2208.653564453125,-2208.653647239771,discharge
32176.335705999998,42.49044418334961,-51.984832763671875,-2208.858642578125,-2208.858634925564,discharge
32177.555706,42.48952865600586,-52.00782012939453,-2209.787841796875,-2209.7877637243073,discharge
32178.785706,42.48870849609375,-52.02336120605469,-2210.405517578125,-2210.40542927105,discharge
32180.005706,42.48796463012695,-52.03709411621094,-2210.9501953125,-2210.9502142641577,discharge
32181.225705999997,42.48760223388672,-52.0091552734375,-2209.744384765625,-2209.7443017782643,discharge
32182.445706,42.48676300048828,-52.03547668457031,-2210.81884765625,-2210.8189655147726,discharge
32183.665706,42.48685836791992,-51.95965576171875,-2207.6025390625,-2207.602535194019,discharge
32184.885705999997,42.48573303222656,-52.02360153198242,-2210.2607421875,-2210.260846062738,discharge
32186.105706,42.485084533691406,-52.044677734375,-2211.12255859375,-2211.122533073649,discharge
32187.325706,42.48445510864258,-52.001617431640625,-2209.260498046875,-2209.2603813513415,discharge
32188.555706,42.48455047607422,-51.97834777832031,-2208.27685546875,-2208.2767398509895,discharge
32189.775706,42.483272552490234,-51.969242095947266,-2207.823486328125,-2207.8234763084765,discharge
32190.995705999998,42.482662200927734,-52.06065368652344,-2211.675048828125,-2211.6751645240583,discharge
32192.215706,42.48237609863281,-52.02069091796875,-2209.962646484375,-2209.9625564878806,discharge
32193.435706,42.481441497802734,-52.050254821777344,-2211.169921875,-2211.169855157059,discharge
32194.655705999998,42.48117446899414,-51.944969177246094,-2206.683349609375,-2206.6832984051143,discharge
